index,thesis_year,thesis_title,thesis_author,size,thesis_link,pdf_link,resumen,path,exist,isPDF,isScan,school_simple
1643,22-Feb-2013,“Sembrar una Vida en Valores” Revista Infantil en valores fundamentales,"Hurtado, Juaelys",2.28 MB,http://saber.ucv.ve/handle/10872/2802,http://saber.ucv.ve/bitstream/10872/2802/1/Tesis%20%20%20SEMBRAR%20UNA%20VIDA%20EN%20VALORES%20%20%20%20JUAELYS%20HURTADO.pdf,,thesis_pdf_all/1643.pdf,True,True,False,escuela de comunicacion social
1630,21-Feb-2013,Del Underground al Ciberespacio Internet: ¿medio de difusión del rock underground en Venezuela?,"Roo, Marcel; Pinto, Arianí",6.21 MB,http://saber.ucv.ve/handle/10872/2772,http://saber.ucv.ve/bitstream/10872/2772/1/Tesis%20CO9%20R62.pdf,,thesis_pdf_all/1630.pdf,True,True,False,escuela de comunicacion social
1642,22-Feb-2013,"La Seducción del Cartel de Cine, un estudio de la retórica de la imagen de los mejores carteles de cine de la década 2001-2010, según los Imp Awards","Diez, Brigitte",4.32 MB,http://saber.ucv.ve/handle/10872/2786,http://saber.ucv.ve/bitstream/10872/2786/1/Tesis%20C11%20D5.pdf,,thesis_pdf_all/1642.pdf,True,True,False,escuela de comunicacion social
1641,22-Feb-2013,“Gastromolecular” Revista de gastronomía dedicada a la Cocina Molecular,"Chirinos, Marisol",1.41 MB,http://saber.ucv.ve/handle/10872/2784,http://saber.ucv.ve/bitstream/10872/2784/1/TESISSSSSSS%20FINALLL%20%28Autosaved%29.pdf,,thesis_pdf_all/1641.pdf,True,True,False,escuela de comunicacion social
1640,22-Feb-2013,"Diseño de una Revista para Público en General, sobre la Fauna y su Cuidado","Córdova, María G.; Sequera, Laura I.",2.76 MB,http://saber.ucv.ve/handle/10872/2783,http://saber.ucv.ve/bitstream/10872/2783/1/Tesis%20final.pdf,,thesis_pdf_all/1640.pdf,True,True,False,escuela de comunicacion social
1639,22-Feb-2013,Diseño de un Podcast sobre el Calentamiento Global,"Bravo, Geraldin",424.43 kB,http://saber.ucv.ve/handle/10872/2782,http://saber.ucv.ve/bitstream/10872/2782/1/Tesis%20Imprimir...pdf,,thesis_pdf_all/1639.pdf,True,True,False,escuela de comunicacion social
1638,22-Feb-2013,"""Creciendo Saludable"" Diseño de una revista de corte educativo e informativo para ayudar a los padres y representantes en el crecimiento y desarrollo físico e intelectual de niños, niñas y adolescentes con edades comprendidas entre 0 a 14 años de edad.","Brito, Danielys D.",1.82 MB,http://saber.ucv.ve/handle/10872/2780,http://saber.ucv.ve/bitstream/10872/2780/1/Tesis%20CO11%20B7.pdf,,thesis_pdf_all/1638.pdf,True,True,False,escuela de comunicacion social
1637,22-Feb-2013,Propuesta para el diseño curricular de un mapa de competencias profesionales del Comunicador Social en los entornos digitales,"Barreto, Orlanis; Castillo, Yimmi",2.3 MB,http://saber.ucv.ve/handle/10872/2779,http://saber.ucv.ve/bitstream/10872/2779/1/Propuesta%20para%20el%20dise%c3%b1o%20de%20un%20mapa%20de%20competencias%20profesio.pdf,,thesis_pdf_all/1637.pdf,True,True,False,escuela de comunicacion social
1636,22-Feb-2013,Tendencias en el uso de Twitter por parte de los medios impresos de Comunicación Social en Venezuela,"Manaure, Adolfo",6.32 MB,http://saber.ucv.ve/handle/10872/2805,http://saber.ucv.ve/bitstream/10872/2805/1/Uso%20de%20Twitter%20en%20diarios%20de%20Venezuela%202011%20PDF.pdf,,thesis_pdf_all/1636.pdf,True,True,False,escuela de comunicacion social
1635,21-Feb-2013,“WWW.BIOIMAGENES.COM” Diseño y Producción de sitio Web dedicado a la fotografía documental Ecológica. Primera Galería: Cañaote: “Una segunda oportunidad de vivir”,"Zambrano, Valentina",1.24 MB,http://saber.ucv.ve/handle/10872/2778,http://saber.ucv.ve/bitstream/10872/2778/1/TESIS%20Valen.pdf,,thesis_pdf_all/1635.pdf,True,True,False,escuela de comunicacion social
1634,21-Feb-2013,Expresiones musicales venezolanas. Tres micros radiofónicos,"Serrano, Jorge L.",1.48 MB,http://saber.ucv.ve/handle/10872/2777,http://saber.ucv.ve/bitstream/10872/2777/1/Tesis%20CO9%20S4.pdf,,thesis_pdf_all/1634.pdf,True,True,False,escuela de comunicacion social
1633,21-Feb-2013,"La mujer frente al poder, Construcción ideológica de la mujer en la narrativa de Ana Teresa Torres, Análisis discursivo de Malena de cinco mundos","Sánchez, Marianny",1.77 MB,http://saber.ucv.ve/handle/10872/2776,http://saber.ucv.ve/bitstream/10872/2776/1/TESIS%20COMPLETA%20%28Marianny%20Sanchez%20Nu%c3%b1ez%29.pdf,,thesis_pdf_all/1633.pdf,True,True,False,escuela de comunicacion social
1632,21-Feb-2013,Micros televisivos para la promoción del cacao producido en Ocumare de la Costa dirigido a la Central de Beneficio del Cacao (CBC),"Rodríguez, César E.",1.17 MB,http://saber.ucv.ve/handle/10872/2774,http://saber.ucv.ve/bitstream/10872/2774/1/TESIS%20DEL%20CACAO%20%28TEG%29%20CORREGIDA%20PARA%20EMPASTAR.pdf,,thesis_pdf_all/1632.pdf,True,True,False,escuela de comunicacion social
1631,21-Feb-2013,El contrapunteo llanero como expresión folklórica de Venezuela (Micros Radiofónicos),"Ron, Karla",655.57 kB,http://saber.ucv.ve/handle/10872/2773,http://saber.ucv.ve/bitstream/10872/2773/1/COMPLETO.pdf,,thesis_pdf_all/1631.pdf,True,True,False,escuela de comunicacion social
1598,14-Feb-2013,Modelo de pozos en simulación numérica de Yacimientos,"Ordoñez B., Any C.",12.23 MB,http://saber.ucv.ve/handle/10872/2734,http://saber.ucv.ve/bitstream/10872/2734/1/TEG%20-%20Any%20Ordo%c3%b1ez.pdf,,thesis_pdf_all/1598.pdf,True,True,False,escuela de ingenieria de petroleo
1596,14-Feb-2013,Biomejoramiento del crudo extrapesado campo Carabobo mediante enzimas extracelulares de Hongos Filamentosos,"Maluenga, Manuel",3.04 MB,http://saber.ucv.ve/handle/10872/2732,http://saber.ucv.ve/bitstream/10872/2732/1/TEG-MM.pdf,,thesis_pdf_all/1596.pdf,True,True,False,escuela de ingenieria quimica
1658,25-Feb-2013,Propuesta de un programa de orientación sobre los cuidados al anciano en el hogar dirigido su grupo familiar servicio de Medicina Interna Hospital  Militar “Dr. Carlos Arvelo” Caracas 2008,"Salas, Ramón; Mora, Belkis",417.33 kB,http://saber.ucv.ve/handle/10872/2827,http://saber.ucv.ve/bitstream/10872/2827/1/PROPUESTA%20DE%20UN%20PROGRAMA%20DE%20ORIENTACION%20SOBRE%20LOS%20CUIDADOS%20AL%20ANCIANO%20EN%20EL%20HOGAR%20DIRIGIDO%20A%20SU%20G.pdf,,thesis_pdf_all/1658.pdf,True,True,False,escuela de enfermeria
1595,14-Feb-2013,Estimado de factor de recuperación por inyección continua de vapor: Campo Orocual,"Infante O., Joanna",7.12 MB,http://saber.ucv.ve/handle/10872/2731,http://saber.ucv.ve/bitstream/10872/2731/1/TRABAJO%20ESPECIAL%20DE%20GRADO-Joanna%20Infante.pdf,,thesis_pdf_all/1595.pdf,True,True,False,escuela de ingenieria de petroleo
1564,5-Feb-2013,"Análisis de alternativas eficaces para la reactivación de pozos inactivos del Campo Santa Ana, Ärea Mayor Anaco, Estado Anzoáteguí","Figuera M., Francisco",2.54 MB,http://saber.ucv.ve/handle/10872/2696,http://saber.ucv.ve/bitstream/10872/2696/1/Tesis.pdf,,thesis_pdf_all/1564.pdf,True,True,False,escuela de ingenieria de petroleo
1563,5-Feb-2013,Desarrollo de herramienta computacional para el diseño y selección de bombas electro sumergibles.,"Diaz D., Jhonny W.; Silva L., Julio C.",10.77 MB,http://saber.ucv.ve/handle/10872/2695,http://saber.ucv.ve/bitstream/10872/2695/1/TEG-JDJS.pdf,,thesis_pdf_all/1563.pdf,True,True,False,escuela de ingenieria de petroleo
1562,5-Feb-2013,Desarrollo de un modelo teórico para el mejoramiento de la producción de crudo mediante un sistema de levantamiento artificial por gas en el campo Caricari,"Aponte H., Jesús M.; Oviedo V., Mario R.",3.55 MB,http://saber.ucv.ve/handle/10872/2692,http://saber.ucv.ve/bitstream/10872/2692/1/TEG-AJ%26OM.pdf,,thesis_pdf_all/1562.pdf,True,True,False,escuela de ingenieria de petroleo
1561,5-Feb-2013,Implementación de un sistema de adquisición de datos para una máquina de ensayos de compresión-tracción vertical,"Marín, Wilfredo J.; Pulido, Roberto R.",3.39 MB,http://saber.ucv.ve/handle/10872/2690,http://saber.ucv.ve/bitstream/10872/2690/1/Tesis%20I2007%20M337.pdf,,thesis_pdf_all/1561.pdf,True,True,False,escuela de ingenieria mecanica
1560,5-Feb-2013,Propuesta de un programa de orientación dirigído a la familia en el cuidado del enfermo con trastorno bipolar que acude al servicio de psiquiatría del Hospital Universitario de Caracas,"Ponce, Fresia",2.66 MB,http://saber.ucv.ve/handle/10872/2687,http://saber.ucv.ve/bitstream/10872/2687/1/TEG.%20Fresia%20Ponce.%20CI.%2020.028.382.pdf,,thesis_pdf_all/1560.pdf,True,True,False,No School
1559,5-Feb-2013,"Participación de las unidades de rehidratación oral comunitaria (UROC), en la prevención y manejo de las enfermedades diarreicas en niños menores de 5 años de edad sector carretera vieja la Guaira Puente Rojo, Catia, Parroquia Sucre, Caracas 1er semestre, 2009.","Perez, Virginia; Soto, Mery",224.1 kB,http://saber.ucv.ve/handle/10872/2685,http://saber.ucv.ve/bitstream/10872/2685/1/PARTICIPACION%20DE%20LAS%20UROC%20EN%20LA%20PREVENCION%20Y%20MANEJO%20DE%20LAS%20ENF.%20DIARR%c3%89ICAS.pdf,,thesis_pdf_all/1559.pdf,True,True,False,escuela de enfermeria
1558,5-Feb-2013,Información que posee el profesional de enfermería acerca de los cuidados pre- operatorios dirigidos a los neonatos con Gastrosquisis en la unidad de cirugía neonatal del Hospital Universitario de Caracas,"Pérez, Yasnolis",273.51 kB,http://saber.ucv.ve/handle/10872/2684,http://saber.ucv.ve/bitstream/10872/2684/1/TesisYasnolyP%c3%a9rez.pdf,,thesis_pdf_all/1558.pdf,True,True,False,escuela de enfermeria
1557,5-Feb-2013,"Calidad de cuidados respiratorios que se les brinda a los pacientes sometidos a ventilación mecánica en la UCI del Hospital “Domingo Luciani” (HDL), en el segundo semestre 2008.","Oramas, Andiover; Vergara, Doris",292 kB,http://saber.ucv.ve/handle/10872/2683,http://saber.ucv.ve/bitstream/10872/2683/1/UNIVERSIDAD%20CENTRAL%20DE%20VENEZUELA.pdf,,thesis_pdf_all/1557.pdf,True,True,False,escuela de enfermeria
