index,thesis_year,thesis_title,thesis_author,size,thesis_link,pdf_link,resumen,path,exist,isPDF,isScan,school_simple
7453,17-Jan-2019,Establecimiento del banco de germoplasma in vitro de Dioscorea sp.,"Reina Cumarin, Yayfré José",2.13 MB,http://saber.ucv.ve/handle/10872/19575,http://saber.ucv.ve/bitstream/10872/19575/1/TESIS%20YAYFR%c3%89%20REINA%20Version%20final.pdf,,thesis_pdf_all/7453.pdf,True,True,False,escuela de biologia
7452,17-Jan-2019,Efecto de la descarga de una planta de tratamiento de aguas residuales sobre el fitoplancton de la Bahía de Mochima (Edo. Sucre),"Benítez González, Diego",3.14 MB,http://saber.ucv.ve/handle/10872/19574,http://saber.ucv.ve/bitstream/10872/19574/1/Trabajo%20Especial%20de%20Grado%20por%20Diego%20Ben%c3%adtez%2c%20Mayo%202018.pdf,,thesis_pdf_all/7452.pdf,True,True,False,escuela de biologia
7451,17-Jan-2019,Caracterización microbiológica y fisicoquímica del coco (Cocos nucifera L.) utilizado como materia prima en la fabricación de coco rallado deshidratado,"Cárdenas González, Oriana Estefanía",3.12 MB,http://saber.ucv.ve/handle/10872/19573,http://saber.ucv.ve/bitstream/10872/19573/1/TEG%20Oriana.pdf,,thesis_pdf_all/7451.pdf,True,True,False,escuela de biologia
7450,8-Jan-2019,Detección de mutaciones puntuales marcadores de resistencia a piretroides en el género Anopheles,"Hernández Conforti, Antonio José",1.53 MB,http://saber.ucv.ve/handle/10872/19532,http://saber.ucv.ve/bitstream/10872/19532/1/TEG%20ANTONIO%20JOS%c3%89%20HERN%c3%81NDEZ%20CONFORTI.pdf,,thesis_pdf_all/7450.pdf,True,True,False,escuela de biologia
7449,8-Jan-2019,Generación de un modelo experimental de microambiente hematopoyético,"Bello Rodríguez, Carlos Alejandro",4.94 MB,http://saber.ucv.ve/handle/10872/19542,http://saber.ucv.ve/bitstream/10872/19542/1/Manuscrito_FINAL_vCB_20180225.pdf,,thesis_pdf_all/7449.pdf,True,True,False,escuela de biologia
7448,8-Jan-2019,Efecto de un derivado del benzofurano basado en la estructura de la amiodarona sobre Leishmania donovani,"Martínez Sotillo, Nathalia Lissette",1.95 MB,http://saber.ucv.ve/handle/10872/19538,http://saber.ucv.ve/bitstream/10872/19538/1/Nathalia%20TEG%20final%20con%20acta%20CD.pdf,,thesis_pdf_all/7448.pdf,True,True,False,escuela de biologia
7447,8-Jan-2019,Digestibilidad in vitro y aprovechamiento por el gorgojo de arroz (Sitophilus oryzae L.) de almidones de apio (Arracacia xanthorrhiza B.) y de mapuey (Dioscorea trífida L.),"Balza Alayón, Roosvelt José",1.58 MB,http://saber.ucv.ve/handle/10872/19537,http://saber.ucv.ve/bitstream/10872/19537/1/Roosvelt%20Balza%20-%20TEG%20-%202018.pdf,,thesis_pdf_all/7447.pdf,True,True,False,escuela de biologia
7446,8-Jan-2019,Estudio de la infección por el virus papiloma humano en la cavidad bucal de un grupo de individuos VIH+,"Briceño, Víctor",2.51 MB,http://saber.ucv.ve/handle/10872/19533,http://saber.ucv.ve/bitstream/10872/19533/1/TESIS%20Victor%20Brice%c3%b1o%20Veredicto.pdf,,thesis_pdf_all/7446.pdf,True,True,False,escuela de biologia
7445,8-Jan-2019,Desarrollo de un sistema para la automatización del proceso de gestión de producción de píldoras de conocimiento de una Empresa de Formación Online,"Gomes Pinto, Jean Carlos",3.44 MB,http://saber.ucv.ve/handle/10872/19527,http://saber.ucv.ve/bitstream/10872/19527/1/TEG%20-%20JEAN%20CARLOS%20GOMES%20-%2019162619.pdf,,thesis_pdf_all/7445.pdf,True,True,False,escuela de computacion
7444,8-Jan-2019,Desarrollo de un sistema para la automatización del proceso de gestión de producción de píldoras de conocimiento de una Empresa de Formación Online,"Gomes Pinto, Jean Carlos",3.44 MB,http://saber.ucv.ve/handle/10872/19528,http://saber.ucv.ve/bitstream/10872/19528/1/TEG%20-%20JEAN%20CARLOS%20GOMES%20-%2019162619.pdf,,thesis_pdf_all/7444.pdf,True,True,False,escuela de computacion
7442,8-Jan-2019,Tasa de consumo de oxígeno de Zonotrichia capensis expuesto a distintos playback,"Riera Izarra, Fernando Alfonso",1.26 MB,http://saber.ucv.ve/handle/10872/19529,http://saber.ucv.ve/bitstream/10872/19529/1/TesisFernandoRiera_versi%c3%b3nfinal_diciembre.pdf,,thesis_pdf_all/7442.pdf,True,True,False,escuela de biologia
7427,7-Jan-2019,Desarrollo de una solución móvil que brinde soporte a la gestión de órdenes de servicio en una organización,"Rojas Ramírez, Manuel José; Castro Lapenna, José Ángel",3.09 MB,http://saber.ucv.ve/handle/10872/19512,http://saber.ucv.ve/bitstream/10872/19512/1/Tesis_Final_ManuelRojas_JoseCastro.pdf,,thesis_pdf_all/7427.pdf,True,True,False,escuela de computacion
7441,8-Jan-2019,"Relaciones de dominancia interespecífica en colibríes (Aves, Trochilidae) asociados a comederos artificiales","Fernandes Fernandes, Ana Melisa",2.92 MB,http://saber.ucv.ve/handle/10872/19530,http://saber.ucv.ve/bitstream/10872/19530/1/TesisAnaMelisaFernandes.pdf,,thesis_pdf_all/7441.pdf,True,True,False,escuela de biologia
7440,8-Jan-2019,"Digestibilidad in vitro y aprovechamiento por el gorgojo de arroz (Sitophilus oryzae L.) de almidones de papa nativa del estado Mérida, Venezuela. Variedades andinita, ojos catires, tiniruca, angostureña y amarilis","Sánchez Manzanilla, José Alberto",1.8 MB,http://saber.ucv.ve/handle/10872/19531,http://saber.ucv.ve/bitstream/10872/19531/1/TEG-Jos%c3%a9%20S%c3%a1nchez.pdf,,thesis_pdf_all/7440.pdf,True,True,False,escuela de biologia
7439,8-Jan-2019,"Carbono almacenado en raíces subterráneas de un bosque de manglar dominado por Avicennia germinans en laguna la Reina, Higuerote, Venezuela","Quintero Madrid, Daniela Alexandra",2.7 MB,http://saber.ucv.ve/handle/10872/19540,http://saber.ucv.ve/bitstream/10872/19540/1/Tesis%20D.%20Quintero.pdf,,thesis_pdf_all/7439.pdf,True,True,False,escuela de biologia
7438,7-Jan-2019,Relaciones objetales de jóvenes en conflicto con la ley penal.,"Acevedo, Margareth; González, Aysbel",1.3 MB,http://saber.ucv.ve/handle/10872/19526,http://saber.ucv.ve/bitstream/10872/19526/1/R.%20O.%20EN%20J%c3%93VENES%20EN%20CONFLICTO%20CON%20LA%20LEY%20-TESIS.pdf,,thesis_pdf_all/7438.pdf,True,True,False,escuela de psicologia
7437,7-Jan-2019,Diseño y evaluación de un taller de arteterápia dirigido a un grupo de cuidadores de pacientes con demencia.,"Castillo, Javier; Chacón, Sonia; Di Eugenio, Virginia",1.95 MB,http://saber.ucv.ve/handle/10872/19525,http://saber.ucv.ve/bitstream/10872/19525/1/Tesis%20Arteterapia%20en%20Cuidadores%20%28Castillo%2c%20Chacon%20y%20Di%20Eugenio%2c%202013%29.pdf,,thesis_pdf_all/7437.pdf,True,True,False,escuela de psicologia
7436,7-Jan-2019,Uso de estrategias de afrontamiento al Burnout por profesionales de la medicina y su relación con el tipo de especialidad clínica.,"García, Karina; González, Manuel",3.13 MB,http://saber.ucv.ve/handle/10872/19524,http://saber.ucv.ve/bitstream/10872/19524/1/Uso%20de%20estrategias%20de%20afrontamiento%20al%20burnout%20por%20profesionales%20de%20la%20medicina%20y%20su%20relacion%20con.pdf,,thesis_pdf_all/7436.pdf,True,True,False,escuela de psicologia
7435,7-Jan-2019,"Relación entre los niveles de desgaste ocupacional, los estilos de afrontamiento y la sensibilidad emocional en profesionales del área de recursos humanos de entidades bancarias de Caracas.","Moreno, Karelis; Peña, Jeraldine",1.06 MB,http://saber.ucv.ve/handle/10872/19523,http://saber.ucv.ve/bitstream/10872/19523/1/TESIS%20PDF.pdf,,thesis_pdf_all/7435.pdf,True,True,False,escuela de psicologia
7433,7-Jan-2019,Transitares y lugares: significados sobre la experiencia de calle en jóvenes desde una aproximación hermenéutica.,"Leonard, Sandra; Valero, María Gabriela",3.24 MB,http://saber.ucv.ve/handle/10872/19521,http://saber.ucv.ve/bitstream/10872/19521/1/Transitares%20y%20Lugares.%20Significados%20sobre%20la%20experiencia%20de%20calle%20en%20j%c3%b3venes%20desde%20una%20aproximaci%c3%b3n%20hermen%c3%a9utica.pdf,,thesis_pdf_all/7433.pdf,True,True,False,No School
7432,7-Jan-2019,Rasgos de personalidad e imagen corporal en un grupo de personas con obesidad residentes en la ciudad de Caracas.,"Ferraro, Mariela",444.8 kB,http://saber.ucv.ve/handle/10872/19520,http://saber.ucv.ve/bitstream/10872/19520/1/TESIS%20FINAL%20CD.pdf,,thesis_pdf_all/7432.pdf,True,True,False,escuela de psicologia
7430,7-Jan-2019,Relaciones objetales y estrategias de afrontamiento  en mujeres  en situación de violencia de pareja.,"Castillo, Víctor; Hermoso, Kimberlyn",2.38 MB,http://saber.ucv.ve/handle/10872/19518,http://saber.ucv.ve/bitstream/10872/19518/1/Relaciones%20Objetales%20y%20estrategias%20de%20afrontamiento%20en%20mujeres%20en%20situaci%c3%b3n%20de%20violencia%20-%20Castillo%20y%20Hermoso.pdf,,thesis_pdf_all/7430.pdf,True,True,False,escuela de psicologia
7429,7-Jan-2019,"Efecto de la inteligencia emocional sobre el compromiso organizacional según la resiliencia en enfermaras del Hospital Militar ""Dr. Carlos Arvelo"" de Caracas.","Borjas, Bárbara; Pérez, Henyedi",1.3 MB,http://saber.ucv.ve/handle/10872/19517,http://saber.ucv.ve/bitstream/10872/19517/1/Tesis%20PDF.pdf,,thesis_pdf_all/7429.pdf,True,True,False,escuela de psicologia
7428,7-Jan-2019,"Relación entre condiciones de trabajo, bienestar psicológico y disposición a fluir en el trabajo en trabajadores de la  construcción.","Justiniani, José A.",1.35 MB,http://saber.ucv.ve/handle/10872/19516,http://saber.ucv.ve/bitstream/10872/19516/1/Relaci%c3%b3n%20entre%20Condiciones%20de%20Trabajo%2c%20Bienestar%20Psicol%c3%b3gico%20Y%20Disposici%c3%b3n%20a%20Fluir%20en%20el%20Trabajo%20en%20trabajadores%20de%20la%20construcci%c3%b3n%202.pdf,,thesis_pdf_all/7428.pdf,True,True,False,escuela de psicologia
7396,30-Dec-2018,Caracterización de la fundación misión negra Hipólita. Una aproximación desde la experiencia del usuario.,"Campos, Raniero",579.98 kB,http://saber.ucv.ve/handle/10872/19469,http://saber.ucv.ve/bitstream/10872/19469/1/TESIS%20RANIERO%20%20pdf%20260718.pdf,,thesis_pdf_all/7396.pdf,True,True,False,escuela de psicologia
7394,30-Dec-2018,Autoestima en una muestra de estudiantes de psicología de la Universidad Central de Venezuela.,"Mendoza, Angelimar",756.21 kB,http://saber.ucv.ve/handle/10872/19467,http://saber.ucv.ve/bitstream/10872/19467/1/AUTOESTIMA%20EN%20UNA%20MUESTRA%20DE%20ESTUDIANTES%20DE%20PSICOLOGIA%20DE%20LA%20UNIVERSIDAD%20CENTRAL%20DE%20VENEZUELA%20.pdf,,thesis_pdf_all/7394.pdf,True,True,False,escuela de psicologia
7334,10-Dec-2018,"Control y tolerancia al estrés, autopercepción, relaciones interpersonales y afectos, en un grupo de estudiantes de psicología de la Universidad Central de Venezuela.","Barrios, Marby; Bethancourt, Kiusder",2.55 MB,http://saber.ucv.ve/handle/10872/19401,http://saber.ucv.ve/bitstream/10872/19401/1/TESIS%20FINAL%20pdf.pdf,,thesis_pdf_all/7334.pdf,True,True,False,escuela de psicologia
7393,30-Dec-2018,"Diseño de un programa de capacitación para manejo de emociones, basado en mindfulness e inteligencia emocional, dirigido a agentes telefónicos (entidad financiera venezolana).","Montilla, Karla; Muñoz, Luis",1.48 MB,http://saber.ucv.ve/handle/10872/19466,http://saber.ucv.ve/bitstream/10872/19466/1/Dise%c3%b1o%20de%20un%20programa%20de%20capacitaci%c3%b3n%20para%20manejo%20de%20emociones%2c%20basado%20en%20Mindfulness%20e%20Inteligencia%20Emocional%2c%20dirigido%20a%20agentes%20telef%c3%b3nicos.pdf,,thesis_pdf_all/7393.pdf,True,True,False,escuela de psicologia
7362,11-Dec-2018,"Consumiendo ""Drogas"" en ""La calle"". Un estudio de un caso desde la psicología social y la clínica dinámica.","Marín, Jenirée",1.75 MB,http://saber.ucv.ve/handle/10872/19440,http://saber.ucv.ve/bitstream/10872/19440/1/TRABAJO.pdf,,thesis_pdf_all/7362.pdf,True,True,False,No School
7360,11-Dec-2018,Estilos de apegos de entrenadores de perros para terapia.,"Pérez, Diana E.; Pérez, Orina P.",1.41 MB,http://saber.ucv.ve/handle/10872/19437,http://saber.ucv.ve/bitstream/10872/19437/1/TESIS%20TODA%20FINAL%21.pdf,,thesis_pdf_all/7360.pdf,True,True,False,escuela de psicologia
7359,11-Dec-2018,Kumarakapay: El desafio de la interculturalidad (aproximación transdisciplinaria a la identidad cultural de una comunidad indígena venezolana).,"Martínez, Benjamín",26.86 MB,http://saber.ucv.ve/handle/10872/19436,http://saber.ucv.ve/bitstream/10872/19436/1/KUMARAKAPAY.%20EL%20DESAF%c3%8dO%20DE%20LA%20INTERCULTURALIDAD.pdf,,thesis_pdf_all/7359.pdf,True,True,False,escuela de psicologia
7358,11-Dec-2018,Evaluación de un programa de  intervención basado en psicodrama dirigido a estudiantes de 6to. grado que ejercen acoso escolar.,"Díaz, Arianna; Romero, Helen",4.92 MB,http://saber.ucv.ve/handle/10872/19438,http://saber.ucv.ve/bitstream/10872/19438/1/Programa%20de%20intervenci%c3%b3n%20basado%20en%20psicodrama%2c%20dirigido%20%20est.pdf,,thesis_pdf_all/7358.pdf,True,True,False,escuela de psicologia
7357,10-Dec-2018,Alternativas locales y participativas para el desarrollo rural sostenible. Aportes desde la psicología ambiental comunitaria.,"Almaral, María Isabel",1.76 MB,http://saber.ucv.ve/handle/10872/19425,http://saber.ucv.ve/bitstream/10872/19425/1/2013.09.24_TESIS%20COMPLETA_VERSIO%cc%81N%20FINAL%20%281%29.pdf,,thesis_pdf_all/7357.pdf,True,True,False,escuela de psicologia
7356,10-Dec-2018,Vínculos afectivos de madres que tienen hijos con la condición de hendidura labio palatina.,"Romero, Ena, M. M.",965.74 kB,http://saber.ucv.ve/handle/10872/19424,http://saber.ucv.ve/bitstream/10872/19424/1/Vinculos%20afectivos%20de%20madres%20que%20tienen%20hijos%20con%20la%20condicion%20de%20hendidura%20labio%20palatina.pdf,,thesis_pdf_all/7356.pdf,True,True,False,escuela de psicologia
7355,10-Dec-2018,Efectos de un programa de rehabilitación cognitiva en pacientes con esquizofrenia.,"Pérez, María; Romero, Brigitte",1.21 MB,http://saber.ucv.ve/handle/10872/19423,http://saber.ucv.ve/bitstream/10872/19423/1/TESIS%20BRIGITTE%20Y%20FATIMA%20FINAL.pdf,,thesis_pdf_all/7355.pdf,True,True,False,escuela de psicologia
7354,10-Dec-2018,Estudio psicométrico del test de matrices progresivas avanzado de Raven en una muestra de estudiantes que asisten a los servicios de orientación de la Universidad Central de Venezuela.,"Carbonell, Claudia; Chacón, Milady; Márquez, Kristy",2 MB,http://saber.ucv.ve/handle/10872/19422,http://saber.ucv.ve/bitstream/10872/19422/1/ESTUDIO%20PSICOM%c3%89TRICO%20DEL%20TEST%20DE%20MATRICES%20PROGRESIVAS%20AVANZADO%20DE%20RAVEN%20%28VENEZUELA%2c%202013%29.pdf,,thesis_pdf_all/7354.pdf,True,True,False,escuela de psicologia
7353,10-Dec-2018,"Concepciones de proyecto de vida de un grupo de estudiantes de psicología, un abordaje fenomenológico.","Allheimen, Harald; Lucena, Ylva",1.54 MB,http://saber.ucv.ve/handle/10872/19421,http://saber.ucv.ve/bitstream/10872/19421/1/CONCEPCIONES%20DE%20PROYECTO%20DE%20VIDA%20DE%20UN%20GRUPO%20DE%20ESTUDIANTES%20DE%20PSICOLOGIA%2c%20UN%20ABORDAJE%20FENOMENOLO.pdf,,thesis_pdf_all/7353.pdf,True,True,False,escuela de psicologia
7352,10-Dec-2018,Análisis del constructo de auto-objetivación desde la teoría de la conducta de Ribes y López.,"Bruzual, Carlos G.",554.7 kB,http://saber.ucv.ve/handle/10872/19420,http://saber.ucv.ve/bitstream/10872/19420/1/01-.%20TESIS.pdf,,thesis_pdf_all/7352.pdf,True,True,False,escuela de psicologia
7351,10-Dec-2018,Estrés en padres de niños con trastorno del espectro autista: Efectos de un programa cognoscitivo conductual.,"Chuello, Farah; Madriz, Astrid",1.69 MB,http://saber.ucv.ve/handle/10872/19419,http://saber.ucv.ve/bitstream/10872/19419/1/Chuello%20y%20Madriz%20%282015%29.%20Estr%c3%a9s%20en%20padres%20de%20ni%c3%b1os%20con%20TEA.pdf,,thesis_pdf_all/7351.pdf,True,True,False,escuela de psicologia
7350,10-Dec-2018,"""Noviazgos libres de violencia"". Programa de enfrentamiento en comunicación y solución de problemas.","Ríos, Daniela; Jaramillo, Rily",7.77 MB,http://saber.ucv.ve/handle/10872/19418,http://saber.ucv.ve/bitstream/10872/19418/1/Noviazgos%20libres%20de%20violencia_Programa.pdf,,thesis_pdf_all/7350.pdf,True,True,False,escuela de psicologia
7349,10-Dec-2018,"Estrés, perfeccionismo y resiliencia en estudiantes universitarios de artes.","Parra, Astrid; Rodrígues, Andrea",2.58 MB,http://saber.ucv.ve/handle/10872/19417,http://saber.ucv.ve/bitstream/10872/19417/1/Trabajo%20de%20Grado.pdf,,thesis_pdf_all/7349.pdf,True,True,False,escuela de psicologia
7348,10-Dec-2018,"Autoconcepto, imagen corporal y concepción de masculinidad y feminidad en los drag queens.","Herández, Addison",922.07 kB,http://saber.ucv.ve/handle/10872/19416,http://saber.ucv.ve/bitstream/10872/19416/1/AUTOCONCEPTO%2c%20IMAGEN%20CORPORAL%20Y%20CONCEPCIONES%20DE%20MASCULINIDAD%20Y%20FEMINIDAD%20EN%20LOS%20DRAG%20QUEENS.pdf,,thesis_pdf_all/7348.pdf,True,True,False,escuela de psicologia
7347,10-Dec-2018,Autoconcepto personal y autoestigma en pacientes con trastorno por consumo de sustancias en abstinencia actual.,"Colmenares, Maooren; Figueira, Carmen",2.42 MB,http://saber.ucv.ve/handle/10872/19415,http://saber.ucv.ve/bitstream/10872/19415/1/Autoconcepto%20personal%20y%20autoestigma%20en%20pacientes%20con%20trastor.pdf,,thesis_pdf_all/7347.pdf,True,True,False,escuela de psicologia
7346,10-Dec-2018,Evaluación de las funciones cognitivas en niños de 7 a 11 años que emplean videojuegos.,"Del Carpio, Adriana; Gómez, Angélica",2.07 MB,http://saber.ucv.ve/handle/10872/19413,http://saber.ucv.ve/bitstream/10872/19413/1/Evaluaci%c3%b3n%20de%20las%20funciones%20cognitivas%20en%20ni%c3%b1os%20de%207%20a%2011%20a%c3%b1os%20que%20emplean%20videojuegos.pdf,,thesis_pdf_all/7346.pdf,True,True,False,escuela de psicologia
7345,10-Dec-2018,Estilos de apego en adolescentes de instituciones educativas.,"Guaitero, Norka; Leiva, Elizabeth",1.38 MB,http://saber.ucv.ve/handle/10872/19412,http://saber.ucv.ve/bitstream/10872/19412/1/Tesis%20Version%20Final.pdf,,thesis_pdf_all/7345.pdf,True,True,False,escuela de psicologia
7344,10-Dec-2018,Perfil psicológico  de un grupo de nadadores de alto rendimiento.,"Rodríguez, María Gabriela",1.87 MB,http://saber.ucv.ve/handle/10872/19411,http://saber.ucv.ve/bitstream/10872/19411/1/TESIS%20DE%20GRADO%20PERFIL%20DE%20PERSONALIDAD%20EN%20UN%20GRUPO%20DE%20NADADORES%20DE%20ALTO%20RENDIMIENTO.pdf,,thesis_pdf_all/7344.pdf,True,True,False,escuela de psicologia
7343,10-Dec-2018,Imagen corporal en personas con discapacidad física adquirida por accidente.,"Contreras, Francis; Rivas, Yaemily",1.27 MB,http://saber.ucv.ve/handle/10872/19410,http://saber.ucv.ve/bitstream/10872/19410/1/Imagen%20Corporal%20en%20personas%20con%20discapacidad.pdf,,thesis_pdf_all/7343.pdf,True,True,False,escuela de psicologia
7342,10-Dec-2018,Estudio de variables estructurales del sistema comprehensivo de Exner para la población adulta de la ciudad de Barquisimeto.,"Kurz, Christina; Rivas, María Gabriela",3.16 MB,http://saber.ucv.ve/handle/10872/19409,http://saber.ucv.ve/bitstream/10872/19409/1/ESTUDIO%20DE%20VARIABLES%20ESTRUCTURALES%20DEL%20SISTEMA%20COMPREHENSIVO%20DE%20EXNER%20PARA%20LA%20POBLACION%20ADULTA%20DE%20LA%20CIUDAD%20DE%20BAQUISIMETO.pdf,,thesis_pdf_all/7342.pdf,True,True,False,escuela de psicologia
7341,10-Dec-2018,Policonsumo de drogas y criminalidad: una comprensión dinámica de las tendencias auto y heterolesivas.,"Malavé, José; Villarruel, Adriana",1.27 MB,http://saber.ucv.ve/handle/10872/19408,http://saber.ucv.ve/bitstream/10872/19408/1/TESIS%20CD.pdf,,thesis_pdf_all/7341.pdf,True,True,False,escuela de psicologia
7340,10-Dec-2018,Pieles que cuentan historias: subjetivación del tatuaje en un grupo de adultos jóvenes tatuados.,"Marrero, Khinverly; Zambrano, Yasnair",968.89 kB,http://saber.ucv.ve/handle/10872/19407,http://saber.ucv.ve/bitstream/10872/19407/1/Tesis%20Pieles%20que%20cuentan%20historias%20definitiva.pdf,,thesis_pdf_all/7340.pdf,True,True,False,escuela de psicologia
7339,10-Dec-2018,"Dinámica de la personalidad de adolescentes en conflicto con la ley del centro de detención y prisión preventiva ""Carrizal"".","Zárate, Yubiza",562.44 kB,http://saber.ucv.ve/handle/10872/19406,http://saber.ucv.ve/bitstream/10872/19406/1/DPACLP%20Carrizal%20V.H.M..pdf,,thesis_pdf_all/7339.pdf,True,True,False,escuela de psicologia
7338,10-Dec-2018,Procesos psíquicos implicados en la permanencia de la mujer dentro de una relación violenta de pareja.,"Molina, Dayany; Saab, Daniela",783.12 kB,http://saber.ucv.ve/handle/10872/19405,http://saber.ucv.ve/bitstream/10872/19405/1/TESIS.pdf,,thesis_pdf_all/7338.pdf,True,True,False,escuela de psicologia
7337,10-Dec-2018,Autopercepción y relaciones interpersonales en individuos con modificaciones corporales extremas.,"Sánchez, Maira; Monzón, Nayree",1.09 MB,http://saber.ucv.ve/handle/10872/19404,http://saber.ucv.ve/bitstream/10872/19404/1/TESIS%20Autopercepci%c3%b3n%20y%20relaciones%20interpersonales%20en%20individos%20con%20modificaciones%20corporales%20extremas..pdf,,thesis_pdf_all/7337.pdf,True,True,False,escuela de psicologia
