index,thesis_year,thesis_title,thesis_author,size,thesis_link,pdf_link,resumen,path,exist,isPDF,isScan,school_simple
5839,20-Sep-2017,"Interpretaciòn sismoestratigràfica a nivel del paleoceno y eoceno del campo Tambaredjo Occidental, costa central del Surinam, regiòn nororiental de Suramèrica.","Taboada C., Gustavo A.",8.99 MB,http://saber.ucv.ve/handle/10872/16380,http://saber.ucv.ve/bitstream/10872/16380/1/TESIS.pdf,,thesis_pdf_all/5839.pdf,True,True,False,No School
5838,20-Sep-2017,Caracterización del área de Carito a nivel del terciario mediante la integración de atributos sísmicos y parámetros petrofísicos.,"Zambrano S., Gabriela E.; Martinez M., Martha L.",9.46 MB,http://saber.ucv.ve/handle/10872/16379,http://saber.ucv.ve/bitstream/10872/16379/1/TesisFin.pdf,,thesis_pdf_all/5838.pdf,True,True,False,No School
5837,20-Sep-2017,Sistema de adquisición de datos ambientales en los páramos venezolanos para el estudio del cambio climático,"Calderón, Yahir",3.25 MB,http://saber.ucv.ve/handle/10872/16378,http://saber.ucv.ve/bitstream/10872/16378/1/Sistema%20de%20adquisici%c3%b3n%20de%20datos%20ambientales%20en%20los%20p%c3%a1ramos%20venezolanos%20para%20el%20estudio%20del%20cambio%20clim%c3%a1tico.pdf,,thesis_pdf_all/5837.pdf,True,True,False,escuela de fisica
5836,20-Sep-2017,"Interpretación sísmo-tectónica para la elaboración de un modelo estructural del eoceno en el campo Ambrosio, Maracaibo estado Zulia.","Alfaro M., Rosa V.",13.16 MB,http://saber.ucv.ve/handle/10872/16377,http://saber.ucv.ve/bitstream/10872/16377/1/TRABAJO%20ESPECIAL%20DE%20GRADO%20REALIZADO%20POR%20LA%20BACHILLER%20ROSA%20VIRGINIA%20ALFARO%20MONTILLA.pdf,,thesis_pdf_all/5836.pdf,True,True,False,"escuela de geologia, minas y geofisica"
5835,20-Sep-2017,Inversión de amplitudes sísmicas a Offset variable mediante técnicas de Monte Carlo.,"Cara, Luis",1.59 MB,http://saber.ucv.ve/handle/10872/16376,http://saber.ucv.ve/bitstream/10872/16376/1/T.E.G.Luis%20Cara.pdf,,thesis_pdf_all/5835.pdf,True,True,False,"escuela de geologia, minas y geofisica"
5834,20-Sep-2017,"Interpretación sísmica estructural y estratigráfica de los campos Caipe, Torunos y Obispo, en la cuenca Barinas-Apure","Graterol M., Israel J.",12.98 MB,http://saber.ucv.ve/handle/10872/16375,http://saber.ucv.ve/bitstream/10872/16375/1/TESIS%20BARINAS.pdf,,thesis_pdf_all/5834.pdf,True,True,False,"escuela de geologia, minas y geofisica"
5833,20-Sep-2017,"Modelo estructural de Cerro Negro área Bitor, Faja Petrolífera del Orinoco.","Lugo Z., Julio C.",7.89 MB,http://saber.ucv.ve/handle/10872/16373,http://saber.ucv.ve/bitstream/10872/16373/1/TRABAJO%20ESPECIAL%20DE%20GRADO%20II.pdf,,thesis_pdf_all/5833.pdf,True,True,False,"escuela de geologia, minas y geofisica"
5832,20-Sep-2017,Análisis de corrección estática de ondas convertidas en datos sísmicos 2D,"Malavé Torrellas, Bladimir José",5.26 MB,http://saber.ucv.ve/handle/10872/16372,http://saber.ucv.ve/bitstream/10872/16372/1/thesis.pdf,,thesis_pdf_all/5832.pdf,True,True,False,No School
5831,20-Sep-2017,"Modelado gravimétrico del basamento del Municipio Libertador, Distrito Metropolitano de Caracas.","Moncada G., Jesús A.",16.03 MB,http://saber.ucv.ve/handle/10872/16371,http://saber.ucv.ve/bitstream/10872/16371/1/TEG%20Alberto%20Moncada%20Marzo%202005.pdf,,thesis_pdf_all/5831.pdf,True,True,False,No School
5830,20-Sep-2017,"Relaciòn entre el perìodo fundamental de vibraciòn del suelo y el espesor de sedimentos en la parte oeste de la ciudad de Caracas, Municipio Libertador, mediante la aplicaciòn del mètodo de Nakamura a datos obtenidos en una malla de mediciones de 250.","Moreno F., Francisco R.",2.15 MB,http://saber.ucv.ve/handle/10872/16390,http://saber.ucv.ve/bitstream/10872/16390/1/Relacion%20entre%20el%20perido%20fundamental%20y%20el%20espesor%20de%20sedimen.pdf,,thesis_pdf_all/5830.pdf,True,True,False,"escuela de geologia, minas y geofisica"
