index,thesis_year,thesis_title,thesis_author,size,thesis_link,pdf_link,resumen,path,exist,isPDF,isScan,school_simple
2660,3-Oct-2014,Diseño de un biodigestor para una granja autosustentable,"Pérez, José A.; Tinedo, Miguel E.",2.57 MB,http://saber.ucv.ve/handle/10872/7250,http://saber.ucv.ve/bitstream/10872/7250/1/Tesis%20P%c3%a9rez-Tinedo.pdf,,thesis_pdf_all/2660.pdf,True,True,False,escuela de ingenieria mecanica
2659,3-Oct-2014,"Diseño concurrente y fabricación de una mesa automática para contar, cortar y rebobinar rollos de etiquetas y papel","Ruiz, Alvaro J; Toro, Gonzalo L.",10.68 MB,http://saber.ucv.ve/handle/10872/7257,http://saber.ucv.ve/bitstream/10872/7257/1/TOMO%20COMPLETO.pdf,,thesis_pdf_all/2659.pdf,True,True,False,escuela de ingenieria mecanica
2658,2-Oct-2014,"Optimización del proceso de recepción, almacenamiento y transferencia de materias primas al molino en una planta de pastas alimenticias","Michelena, Víctor J.",615.02 kB,http://saber.ucv.ve/handle/10872/7246,http://saber.ucv.ve/bitstream/10872/7246/1/TRABAJO%20ESPECIAL%20DE%20GRADO_VICTOR%20MICHELENA.pdf,,thesis_pdf_all/2658.pdf,True,True,False,escuela de ingenieria mecanica
2657,2-Oct-2014,Diseño y construcción de dispositivos para ayudar a la marcha de niños afectados con patologías neuromusculares,"Paredes, Argenis",7.45 MB,http://saber.ucv.ve/handle/10872/7247,http://saber.ucv.ve/bitstream/10872/7247/1/Tesis%20Argenis%20Paredes.pdf,,thesis_pdf_all/2657.pdf,True,True,False,escuela de ingenieria mecanica
2656,30-Sep-2014,Estudio de tenacidad de fractura en la aleación TI-6AL-4V,"García, Víctor J.; Martínez, Armando",7.29 MB,http://saber.ucv.ve/handle/10872/7234,http://saber.ucv.ve/bitstream/10872/7234/1/Estudio%20de%20Tenacidad%20de%20Fractura%20en%20la%20aleaci%c3%b3n%20Ti-6Al-4V.pdf,,thesis_pdf_all/2656.pdf,True,True,False,escuela de ingenieria mecanica
2655,30-Sep-2014,"Diseño concurrente, construcción y planificación de la línea de producción de un vehículo anfibio para niños de edades comprendidas entre 5 y 8 años","Bracho, Guillermo R.; Tariffe, Pedro J.",4.78 MB,http://saber.ucv.ve/handle/10872/7236,http://saber.ucv.ve/bitstream/10872/7236/1/Tesis%20Bracho-Tariffe.pdf,,thesis_pdf_all/2655.pdf,True,True,False,escuela de ingenieria mecanica
2654,30-Sep-2014,Diseño y construcción de una unidad odontológica portátil,"Arroyo, Víctor M.",4.52 MB,http://saber.ucv.ve/handle/10872/7235,http://saber.ucv.ve/bitstream/10872/7235/1/Tesis%20V%c3%adctor%20Arroyo.pdf,,thesis_pdf_all/2654.pdf,True,True,False,escuela de ingenieria mecanica
2653,30-Sep-2014,"Diseño, construcción y pruebas de dos tornillos para inyección de polímeros","Castillo, Jenny; Suzzarini, Ángel",5.22 MB,http://saber.ucv.ve/handle/10872/7240,http://saber.ucv.ve/bitstream/10872/7240/1/Tesis%20Castillo-Suzzarini.pdf,,thesis_pdf_all/2653.pdf,True,True,False,No School
2652,30-Sep-2014,"Diseño, implementación y estudio de productividad de una nueva línea de llenado, sellado y codificado para una empresa manufacturera","Carvallo, Marianna M.; Maucó, William A.",1.68 MB,http://saber.ucv.ve/handle/10872/7239,http://saber.ucv.ve/bitstream/10872/7239/1/TRABAJO%20ESPECIAL%20DE%20GRADO%202.pdf,,thesis_pdf_all/2652.pdf,True,True,False,No School
2651,30-Sep-2014,Diseño y construcción de una columna base para la estructura de soporte de material de roca fosfática para la planta de ácido fosfórico,"Cárdenas, Leonardo",5.12 MB,http://saber.ucv.ve/handle/10872/7238,http://saber.ucv.ve/bitstream/10872/7238/1/TESIS.PDF,,thesis_pdf_all/2651.pdf,True,True,False,No School
2650,30-Sep-2014,Elaboración e implementación de un plan de mantenimiento centrado en confiabilidad a equipos de perforación petrolera,"Chang, Luis J.; Orta, César E.",8.13 MB,http://saber.ucv.ve/handle/10872/7237,http://saber.ucv.ve/bitstream/10872/7237/1/elaboracion%20e%20implementacion%20de%20un%20plan%20de%20mantenimiento%20cen.pdf,,thesis_pdf_all/2650.pdf,True,True,False,escuela de ingenieria mecanica
2649,29-Sep-2014,"Estudio de factibilidad de cambio de sistema de aire acondicionado, por un sistema de caudal variable de refrigerante","Dávila, Carlos J.; Gómez, Pedro P.",19.62 MB,http://saber.ucv.ve/handle/10872/7230,http://saber.ucv.ve/bitstream/10872/7230/1/Tesis%20D%c3%a1vila-G%c3%b3mez.pdf,,thesis_pdf_all/2649.pdf,True,True,False,escuela de ingenieria mecanica
2648,29-Sep-2014,Estudio del comportamiento a la fatiga en juntas soldadas de un acero estructural utilizado para la fabricación de recipientes a presión,"Collevecchio, Michele I.",4.94 MB,http://saber.ucv.ve/handle/10872/7225,http://saber.ucv.ve/bitstream/10872/7225/1/Tesis%20Michele%20collevecchio.pdf,,thesis_pdf_all/2648.pdf,True,True,False,No School
