index,thesis_year,thesis_title,thesis_author,size,thesis_link,pdf_link,resumen,path,exist,isPDF,isScan,school_simple
1878,1-Oct-2013,Evaluación del comportamiento estructural de mamposteria reforzada con trabas verticales de concreto simple ante solicitaciones sísmicas laterales,"Peña, David",6.12 MB,http://saber.ucv.ve/handle/10872/4274,http://saber.ucv.ve/bitstream/10872/4274/1/EVALUACION%20ESTRUCTURAL%20DE%20MAMPOSTERIA.pdf,,thesis_pdf_all/1878.pdf,True,True,False,No School
1877,1-Oct-2013,Elaboración y caracterización del tablero de aglomerado a partir de residuos de envases Tetra Brik®,"Osechas, Victor G.",1.5 MB,http://saber.ucv.ve/handle/10872/4271,http://saber.ucv.ve/bitstream/10872/4271/1/TEG%20Victor%20Osechas.pdf,,thesis_pdf_all/1877.pdf,True,True,False,escuela de ingenieria civil
1845,20-May-2013,"Modelado estratigráfico y sedimentológico de las unidades ""R"" y ""F"" pertenecientes a la Formación Oficina en el campo Aguasay Central, Cuenca Oriental de Venezuela","Duarte, Annee A.",7.42 MB,http://saber.ucv.ve/handle/10872/3635,http://saber.ucv.ve/bitstream/10872/3635/3/T.E.G.%20Annee%20A.%20Duarte%20B..pdf,,thesis_pdf_all/1845.pdf,True,True,False,"escuela de geologia, minas y geofisica"
1843,17-May-2013,"Participación de la enfermera(o) en el cuidado de pacientes con ventilación mecánica en la unidad de cuidados intensivos hospital universitario “doctor Luis Razetti”, Barcelona, Estado Anzoátegui, segundo trimestre del 2004","Fariñas, María E.; Jiménez, Milagros; Pacheco, Migdalia",1.44 MB,http://saber.ucv.ve/handle/10872/3593,http://saber.ucv.ve/bitstream/10872/3593/1/VENTILACION%20MECANICA%20UCI2.pdf,,thesis_pdf_all/1843.pdf,True,True,False,escuela de enfermeria
2027,19-Dec-2013,Evaluación de la Operatividad de la Unidad de Desalación del Mejorador de Crudo Extrapesado de PDVSA-Petromonagas,"Pérez D., Alexander J.",1.13 MB,http://saber.ucv.ve/handle/10872/5345,http://saber.ucv.ve/bitstream/10872/5345/1/Tesis2.pdf,,thesis_pdf_all/2027.pdf,True,True,False,escuela de ingenieria quimica
1842,17-May-2013,Estándar de proceso basado en cuidados de enfermería a pacientes neutropénicos oncológicos hospitalizados en el hospital de Clínicas Caracas. Segundo semestre del año 2008 Caracas,"Andara, Maria Elizabeth; Bograd, Ruth",993.97 kB,http://saber.ucv.ve/handle/10872/3604,http://saber.ucv.ve/bitstream/10872/3604/1/Estandar%20de%20proceso%20Andara%20Maria%20y%20Ruth%20Bograd.pdf,,thesis_pdf_all/1842.pdf,True,True,False,escuela de enfermeria
1811,13-May-2013,La convivencia democrática en el aula. Un estudio en una Escuela Bolivariana,"Biord, Albani; Lamus, Cindy",1.4 MB,http://saber.ucv.ve/handle/10872/3526,http://saber.ucv.ve/bitstream/10872/3526/1/COMPLETO.pdf,,thesis_pdf_all/1811.pdf,True,True,False,escuela de educacion
1810,13-May-2013,La motivación laboral y su incidencia en el desempeño organizacional: un estudio de caso,"Delgado, María; Di Antonio, Ana",917.6 kB,http://saber.ucv.ve/handle/10872/3527,http://saber.ucv.ve/bitstream/10872/3527/1/Completo..pdf,,thesis_pdf_all/1810.pdf,True,True,False,escuela de educacion
1809,13-May-2013,Confronto delle prestazioni di banchi sperimentali per la misura delle caratteristiche di pattini ad aria,"Da Silva M., Manuel E.",4.35 MB,http://saber.ucv.ve/handle/10872/3524,http://saber.ucv.ve/bitstream/10872/3524/1/TESI%20DI%20LAUREA%20MAGISTRALE.pdf,,thesis_pdf_all/1809.pdf,True,True,False,No School
1808,13-May-2013,Evaluación del sistema de quemadores auxiliares en la torre de ciclones de la línea 2 en la Fábrica Nacional de Cementos (F.N.C) planta Ocumare.,"Madera P., José G.",3.54 MB,http://saber.ucv.ve/handle/10872/3515,http://saber.ucv.ve/bitstream/10872/3515/1/tomo%20II%20nuevo.pdf,,thesis_pdf_all/1808.pdf,True,True,False,escuela de ingenieria quimica
1807,13-May-2013,Optimización del Proceso de Mantenimiento del Laboratorio de FIT y Accesorios del Segmento Wireline de Schlumbergerlas Morochas,"Agrizonis Y., Nestor L.",37.18 MB,http://saber.ucv.ve/handle/10872/3506,http://saber.ucv.ve/bitstream/10872/3506/1/TEG-Nestor%20A..pdf,,thesis_pdf_all/1807.pdf,True,True,False,escuela de ingenieria de petroleo
1806,10-May-2013,Análisis del Concepto Histórico del Cuerpo Femenino dentro de los Cacicazgos Valencia (1200-1300 d.C),"Escalante, Nancy C.",23.65 MB,http://saber.ucv.ve/handle/10872/3451,http://saber.ucv.ve/bitstream/10872/3451/1/version%20pdf%20tesis%20Nancy.pdf,,thesis_pdf_all/1806.pdf,True,True,False,escuela de antropologia
1805,10-May-2013,Diseño de un programa de capacitación y entrenamiento en técnicas de Reanimación Cardiopulmonar,"Arriojas, Flor I.",3.66 MB,http://saber.ucv.ve/handle/10872/3477,http://saber.ucv.ve/bitstream/10872/3477/1/completo.pdf,,thesis_pdf_all/1805.pdf,True,True,False,escuela de educacion
1804,10-May-2013,Condiciones ambientales de las celdas de los reclusos del centro de reeducación y de trabajo artesanal la planta – El Paraíso,"Sánchez, Jenny Mar",443.45 kB,http://saber.ucv.ve/handle/10872/3476,http://saber.ucv.ve/bitstream/10872/3476/1/CONDICIONES%20AMBIENTALES%20DE%20LAS%20CELDAS%20DE%20LOS%20RECLUSOS%20DEL%20CENTRO%20DE%20REEDUCACI%c3%93N%20Y%20TRABAJO%20ARTESAN.pdf,,thesis_pdf_all/1804.pdf,True,True,False,escuela de enfermeria
1803,10-May-2013,Narrativa y formación Reconstruyendo la vida de un educador,"Arcila, Eudelys; Gámez, Meredith",4.12 MB,http://saber.ucv.ve/handle/10872/3475,http://saber.ucv.ve/bitstream/10872/3475/1/Completo.%20PDF.pdf,,thesis_pdf_all/1803.pdf,True,True,False,escuela de educacion
1802,10-May-2013,Diseño de un modelo de gestión organizacional dirigido al área de pasaje preferencial estudiantil del “Metro de Caracas C.A.”,"Álvarez, Omar",2.55 MB,http://saber.ucv.ve/handle/10872/3474,http://saber.ucv.ve/bitstream/10872/3474/1/Tesis%20definitiva%20para%20CD.pdf,,thesis_pdf_all/1802.pdf,True,True,False,escuela de educacion
1801,10-May-2013,"Desempeño docente en cuanto al diseño, aplicación y evaluación de un proyecto educativo integral comunitario (PEIC) de la unidad educativa colegio “La Zaragoza” del Municipio Andrés Eloy blanco del Estado Lara","Alvarado, Yajaira; Aguirre, Yulibeth; Colmenárez, Betty",1.45 MB,http://saber.ucv.ve/handle/10872/3473,http://saber.ucv.ve/bitstream/10872/3473/1/COMPLETO.pdf,,thesis_pdf_all/1801.pdf,True,True,False,escuela de educacion
1800,10-May-2013,Cuidados de enfermería al niño con quemaduras hospitalizado en la unidad de quemados pediátrica del complejo hospitalario universitario “Ruiz y Páez”. Ciudad Bolívar. Estado Bolívar. Año 2009,"Rodríguez, Rosa; Rojas, Lisana; Velásquez, Yenny",828.16 kB,http://saber.ucv.ve/handle/10872/3472,http://saber.ucv.ve/bitstream/10872/3472/1/CUIDADOS%20DE%20ENFERMERIA%20AL%20NI%c3%91O%20CON%20QUEMADURAS%20HOSPITALIZADO%20EN%20LA%20UNIDAD%20DE%20QUEMADOS%20PEDIATRICA%20D.pdf,,thesis_pdf_all/1800.pdf,True,True,False,No School
1799,10-May-2013,"Satisfacción laboral del profesional de enfermería que labora en el área de pediatría B del Hospital Materno Infantil de Caricuao “Dr. Pastor Oropeza”, ubicado en la Parroquia Caricuao UD-2 en Caracas durante el primer semestre de 2009.","Rodriguez, Daisy; Rojas, Miriam",1.2 MB,http://saber.ucv.ve/handle/10872/3471,http://saber.ucv.ve/bitstream/10872/3471/1/TESIS%20SATISFACCION%20LABORAL%2c%20DAISY%20RODRIGUEZ%20Y%20MIRIAM%20ROJAS.pdf,,thesis_pdf_all/1799.pdf,True,True,False,No School
1798,10-May-2013,Una mirada al constitucionalismo contractualista de James Buchanan y Geoffrey Brennan,"Ginestá, Arturo; Rabassó, Regina",526.07 kB,http://saber.ucv.ve/handle/10872/3470,http://saber.ucv.ve/bitstream/10872/3470/1/1.-Una%20Mirada%20al%20Constitucionalismo%20Contractualista%20de%20James%20Buchanan%20y%20Geoffrey%20Brennan.pdf,,thesis_pdf_all/1798.pdf,True,True,False,escuela de filosofia
1797,10-May-2013,La oposición como nuevo sentido de unidad en la obra Ciencia de la Lógica de G.W.F. Hegel,"Fumero, Jenny C.",580.02 kB,http://saber.ucv.ve/handle/10872/3469,http://saber.ucv.ve/bitstream/10872/3469/1/Tesis%20Jenny%20Carolina%20Fumero%20%c3%81lvarez.pdf,,thesis_pdf_all/1797.pdf,True,True,False,escuela de filosofia
1796,10-May-2013,Aproximación a la crítica de karl marx al concepto hegeliano de historia,"Arapé, Alicia A.",801.27 kB,http://saber.ucv.ve/handle/10872/3468,http://saber.ucv.ve/bitstream/10872/3468/1/Tesis%20H2009%20A662%20CD.pdf,,thesis_pdf_all/1796.pdf,True,True,False,escuela de filosofia
1795,10-May-2013,Frondizi risieri: la libertad y la teoría de los valores en una sociedad en transformación,"Moros, Carol",837.71 kB,http://saber.ucv.ve/handle/10872/3467,http://saber.ucv.ve/bitstream/10872/3467/1/Tesis%20H2007%20M869%20CD.pdf,,thesis_pdf_all/1795.pdf,True,True,False,escuela de filosofia
1794,10-May-2013,Aplicación de una Estrategia para el control de la Ansiedad en Primigestas antes de la colocación de la Anestesia peridural en el área de Sala de Partos del Hospital Privado Centro médico de Caracas,"Portner, Carmen",598.9 kB,http://saber.ucv.ve/handle/10872/3466,http://saber.ucv.ve/bitstream/10872/3466/1/Tesis.pdf,,thesis_pdf_all/1794.pdf,True,True,False,escuela de enfermeria
1793,10-May-2013,"Conocimiento que posee la enfermera(o) sobre la administración de medicamentos por vía parenteral en pacientes hospitalizados en el servicio de medicina del Hospital Central “Dr. Miguel Pérez  Carreño”, durante el primer semestre de 2008","Marcano, Iris; Martínez, Ramona",243.62 kB,http://saber.ucv.ve/handle/10872/3465,http://saber.ucv.ve/bitstream/10872/3465/1/Conocimiento%20que%20posee%20la%20enfermera%20sobre%20la%20administraci%c3%b3n%20de%20medicamentos%20por%20via%20parenteral%20en.pdf,,thesis_pdf_all/1793.pdf,True,True,False,escuela de enfermeria
1792,10-May-2013,"Eventos estresores que desencadenan estrés laboral en  el personal de enfermería que trabaja en el servicio  médico de la dirección ejecutiva de la Magistratura,  durante el primer trimestre de 2009","Jiménez, Jelimar; Tovar, Melanie",375.48 kB,http://saber.ucv.ve/handle/10872/3464,http://saber.ucv.ve/bitstream/10872/3464/1/EVENTOS%20ESTRESORES%20QUE%20DESENCADENAN%20ESTR%c3%89S%20LABORAL%20EN%20EL%20PERSONA%20DE%20ENFERMERIA.pdf,,thesis_pdf_all/1792.pdf,True,True,False,escuela de enfermeria
1791,10-May-2013,"Orientación que poseen los adolescentes sobre la prevención de embarazo, en la unidad educativa “Dr. Lorenzo Fernández”, sector la esperanza, el tigre – estado Anzoátegui, en el tercer trimestre de 2008","Hernández, Belkis",409.79 kB,http://saber.ucv.ve/handle/10872/3463,http://saber.ucv.ve/bitstream/10872/3463/1/ORIENTACION%20QUE%20POSEEN%20LOS%20ADOLESCENTES%20SOBRE%20LA%20PREVENCION%20DE%20EMBARAZO.pdf,,thesis_pdf_all/1791.pdf,True,True,False,escuela de enfermeria
1790,10-May-2013,Aproximación al somatotipo y distribución de adiposidad en niños/as y jóvenes afectados con el Síndrome de Down con distintos niveles de actividad física. Área Metropolitana de Caracas.,"Hernández, Rosmery; Lamanna, Judith",1.73 MB,http://saber.ucv.ve/handle/10872/3452,http://saber.ucv.ve/bitstream/10872/3452/1/tesis%20sindrome%20de%20Down%20%28Judith%20Lamanna%20y%20Rosmery%20Hernandez%29.pdf,,thesis_pdf_all/1790.pdf,True,True,False,None
1789,10-May-2013,"Factores estresantes en el desempeño laboral de los profesionales de enfermería en la unidad de emergencia de adultos del complejo hospitalario ""Ruiz y Páez"" de Ciudad Bolívar - Estado Bolívar, durante tercer trimestre del año 2008","Gutiérrez, Raquel; Salazar, Flor",647.17 kB,http://saber.ucv.ve/handle/10872/3462,http://saber.ucv.ve/bitstream/10872/3462/1/FACTORES%20ESTRESANTES%20EN%20EL%20DESEMPE%c3%91O%20LABORAL%20DE%20LOS%20PROFESIONALES%20DE%20ENFERMERIA%20EN%20LA%20UNIDAD%20DE%20E.pdf,,thesis_pdf_all/1789.pdf,True,True,False,escuela de enfermeria
1788,10-May-2013,Conceptualización y análisis técnico-económico de un sistema de compresión de gas natural.,"Silva, Annabelle V.",847.49 kB,http://saber.ucv.ve/handle/10872/3450,http://saber.ucv.ve/bitstream/10872/3450/1/TEG.pdf,,thesis_pdf_all/1788.pdf,True,True,False,escuela de ingenieria quimica
1787,9-May-2013,Agregación de líquidos iónicos de la familia 1-ALQUIL-3 METIL-IMIDAZOLIO en presencia de sales inorgánicas,"Orbegozo, Carlos A.",837.38 kB,http://saber.ucv.ve/handle/10872/3449,http://saber.ucv.ve/bitstream/10872/3449/1/TEG%20Carlos%20Orbegozo.pdf,,thesis_pdf_all/1787.pdf,True,True,False,escuela de ingenieria quimica
1786,9-May-2013,Evaluación de los sistemas de enfriamiento de la Refinería San Roque (PDVSA-Oriente),"Guzmán, Víctor J.",2.52 MB,http://saber.ucv.ve/handle/10872/3448,http://saber.ucv.ve/bitstream/10872/3448/1/Tesis%20V%c3%adctor%20Guzm%c3%a1n%20Junio%202008.pdf,,thesis_pdf_all/1786.pdf,True,True,False,escuela de ingenieria quimica
1785,9-May-2013,"Montaje, arranque y evaluación de una planta de adsorción de metales pesados (NI Y V) sobre Lignina a escala piloto.","Bianco, Eduardo R.; De Sousa, Carina M.",2 MB,http://saber.ucv.ve/handle/10872/3447,http://saber.ucv.ve/bitstream/10872/3447/1/TESIS.pdf,,thesis_pdf_all/1785.pdf,True,True,False,escuela de ingenieria quimica
1812,13-May-2013,Comportamiento de una Planta de Lechos Bio-Percoladores para el Tratamiento de los Efluentes Líquidos en una Empresa de Manufactura de Cosméticos.,"Ochoa H., Rossana G.; Vásquez R., Ángel A.",3.31 MB,http://saber.ucv.ve/handle/10872/3509,http://saber.ucv.ve/bitstream/10872/3509/1/TEG_Ochoa_Vasquez.pdf,,thesis_pdf_all/1812.pdf,True,True,False,escuela de ingenieria quimica
1813,13-May-2013,"Estudio de la Técnica de Emulsionar con Membranas y Pre-Mezclado en Flujo Cruzado, para Obtener Emulsiones Simples y Dobles.","Henao S., Lessa V.; Morantes P., Johnattan M.",3.51 MB,http://saber.ucv.ve/handle/10872/3522,http://saber.ucv.ve/bitstream/10872/3522/1/TEG_Henao_Morantes.pdf,,thesis_pdf_all/1813.pdf,True,True,False,escuela de ingenieria quimica
1814,13-May-2013,Establecimiento de Criterios Ingenieriles en la Determinación de Tasas de Fugas y Selección de Parámetros en el Cálculo de Consecuencias de una Explosión por Nube de Vapor.,"Guarate D., Daniel",1.87 MB,http://saber.ucv.ve/handle/10872/3523,http://saber.ucv.ve/bitstream/10872/3523/1/tesis%20entrega%20final%20jimmy-nelson.pdf,,thesis_pdf_all/1814.pdf,True,True,False,No School
1829,13-May-2013,Evaluación de las Relaciones de Clausura de Velocidad de Deriva y de los Factores de Fricción y Desarrollo de un Algoritmo de Predicción de Patrones de Flujos Multifásico para Líquidos de Alta Viscosidad en Tubería Horizontal.,"Vega B., Luzmila M.",2.79 MB,http://saber.ucv.ve/handle/10872/3516,http://saber.ucv.ve/bitstream/10872/3516/1/TRABAJO%20ESPECIAL%20DE%20GRADO.pdf,,thesis_pdf_all/1829.pdf,True,True,False,escuela de ingenieria quimica
1841,17-May-2013,"Programa de orientación del profesional de enfermería dirigido a pacientes colostomizados para su autocuidado, en la unidad clínica de cirugía del hospital “Dr. Jesús Yerena” de caracas, durante el segundo semestre del año 2008","García, Carolina; St-Festin, Marie; Torres, Joyce F.",423.05 kB,http://saber.ucv.ve/handle/10872/3601,http://saber.ucv.ve/bitstream/10872/3601/1/PROGRAMA%20DE%20ORIENTACION%20DEL%20PROF.%20DE%20ENF.%20DIRIGIDO%20A%20PAC.%20COLOSTOMIZADOS%20PARA%20SU%20AUTOCUIDADO.pdf,,thesis_pdf_all/1841.pdf,True,True,False,escuela de enfermeria
1840,17-May-2013,"Propuesta de un programa de orientación sobre el cuidado del anciano en el hogar dirigido a familiares que habitan en la urbanización “altos de Cayaurima” parroquia Marhuanta, ciudad Bolívar. Estado Bolívar. Segundo semestre año 2008","Acevedo, Yurby",1.34 MB,http://saber.ucv.ve/handle/10872/3603,http://saber.ucv.ve/bitstream/10872/3603/1/TESIS%20EMPASTADA.pdf,,thesis_pdf_all/1840.pdf,True,True,False,escuela de enfermeria
1839,16-May-2013,Educar en valores y cultura de paz camino contra de la violencia escolar,"Monagas, Ailex; Zapata, Celia",692.41 kB,http://saber.ucv.ve/handle/10872/3545,http://saber.ucv.ve/bitstream/10872/3545/1/Completo.pdf,,thesis_pdf_all/1839.pdf,True,True,False,escuela de educacion
1838,16-May-2013,"Estrategias para la enseñanza de las ciencias naturales. Tema: el agua. Diseño y validación de una unidad didáctica basada en el enfoque ciencia, tecnología y sociedad (cts)","Méndez, Yusely; Quintero, Edimar",2.81 MB,http://saber.ucv.ve/handle/10872/3538,http://saber.ucv.ve/bitstream/10872/3538/1/COMPLETO.%20PDF.pdf,,thesis_pdf_all/1838.pdf,True,True,False,escuela de educacion
1837,16-May-2013,Estudio del impacto de los proyectos de desarrollo endógeno caso: proyectos de desarrollo endógeno de la escuela técnica robinsoniana de la u.e.n.b “Gran Colombia” implementados en los años 2006-2009,"González, Nubia; Ortiz, Chary",1.5 MB,http://saber.ucv.ve/handle/10872/3534,http://saber.ucv.ve/bitstream/10872/3534/1/Completo.pdf,,thesis_pdf_all/1837.pdf,True,True,False,escuela de educacion
1836,16-May-2013,Organizaciones inteligentes: un enfoque de trabajo para el departamento de recursos humanos de una entidad pública,"Plaza, Estefany; Rivas, Edier; Torrealba, Jaime",8.43 MB,http://saber.ucv.ve/handle/10872/3565,http://saber.ucv.ve/bitstream/10872/3565/1/Completo.pdf,,thesis_pdf_all/1836.pdf,True,True,False,escuela de educacion
1835,16-May-2013,Estrategias docentes e inclusión de adolescente con discapacidad motora en aula regular,"González, Yamile; Hernández, Nilda",5.52 MB,http://saber.ucv.ve/handle/10872/3533,http://saber.ucv.ve/bitstream/10872/3533/1/Completa.pdf,,thesis_pdf_all/1835.pdf,True,True,False,escuela de educacion
1834,16-May-2013,Diseño y evaluación de un taller de planificación para el uso de la matemática en los proyectos educativos integrales comunitarios,"Chaves, Mecia; Tovar, Rommar",7.2 MB,http://saber.ucv.ve/handle/10872/3560,http://saber.ucv.ve/bitstream/10872/3560/1/Completo.pdf,,thesis_pdf_all/1834.pdf,True,True,False,escuela de educacion
1833,13-May-2013,Performance evaluation and analysis of the biofiltration system on municipal solidwaste landfills,"Redondo T., Yuraima C.",10.37 MB,http://saber.ucv.ve/handle/10872/3525,http://saber.ucv.ve/bitstream/10872/3525/1/TEG_Redondo_Y.pdf,,thesis_pdf_all/1833.pdf,True,True,False,escuela de ingenieria quimica
1832,13-May-2013,Estudio de la Factibilidad Técnica del uso de Aminas Biogénicas en la Mitigación de Sulfuro de Hidrógeno Producto de la Tecnología de Inyección de Vapor.,"Velásquez P., Néstor J.",1.66 MB,http://saber.ucv.ve/handle/10872/3519,http://saber.ucv.ve/bitstream/10872/3519/1/TEGvfinal.pdf,,thesis_pdf_all/1832.pdf,True,True,False,escuela de ingenieria quimica
1831,13-May-2013,"Optimización del Esquema de Explotación del Proyecto de Recuperación Secundaria en el Yacimiento MVR-1, Arena M3U del Campo Mata-R, Área Mayor Oficina (AMO), Municipio Pedro María Freites Estado Anzoátegui.","Fernández F., Leonardo J.",6.15 MB,http://saber.ucv.ve/handle/10872/3508,http://saber.ucv.ve/bitstream/10872/3508/1/TRABAJO%20ESPECIAL%20DE%20GRADO.pdf,,thesis_pdf_all/1831.pdf,True,True,False,escuela de ingenieria de petroleo
1830,13-May-2013,Estudio de Factibilidad Técnico- Económica para la Aplicación de Levantamiento Artificial por Gas en Pozos del Campo El Furrial,"Avila P., Isabel Y.",9.97 MB,http://saber.ucv.ve/handle/10872/3502,http://saber.ucv.ve/bitstream/10872/3502/1/TEG%20Isabel%20Avila%2c%20UCV%202012.pdf,,thesis_pdf_all/1830.pdf,True,True,False,escuela de ingenieria de petroleo
1828,13-May-2013,"Estudio de la Factibilidad Técnica-Económica de la Inyección de Nitrógeno Sobrecalentado para la Recuperación Térmica de Crudos Extrapesados en la Arena TL del Yacimiento MFB-15, Campo Bare.","Moreno M., Alejandra E.",3.85 MB,http://saber.ucv.ve/handle/10872/3498,http://saber.ucv.ve/bitstream/10872/3498/1/TRABAJO%20ESPECIAL%20DE%20GRADO%20ALEJANDRA%20MORENO.pdf,,thesis_pdf_all/1828.pdf,True,True,False,escuela de ingenieria de petroleo
1815,13-May-2013,Evaluación del Uso de un Evaporador en el Tratamiento Primario de Aguas Residuales Industriales de una Empresa de Procesamiento de Subproductos Cárnicos.,"Rodríguez M., Fabiola A.",1.49 MB,http://saber.ucv.ve/handle/10872/3511,http://saber.ucv.ve/bitstream/10872/3511/1/Tomodefinitivo081112.pdf,,thesis_pdf_all/1815.pdf,True,True,False,escuela de ingenieria quimica
1827,13-May-2013,Tratamiento Aquatermolítico para el Mejoramiento de Crudos Pesados Utilizando Aditivos Innovadores.,"Retes U., Jonathan G.",3.01 MB,http://saber.ucv.ve/handle/10872/3514,http://saber.ucv.ve/bitstream/10872/3514/1/Tesis%20final.pdf,,thesis_pdf_all/1827.pdf,True,True,False,escuela de ingenieria quimica
1826,13-May-2013,Desarrollo de un algoritmo de cálculo para integrar un modelo de estimación de tasas de corrosión con modelos de flujo multifásico Gas-Líquido.,"Sánchez Q., Carlos A. A.",3.29 MB,http://saber.ucv.ve/handle/10872/3510,http://saber.ucv.ve/bitstream/10872/3510/1/TEG2_SANCHEZ_C.pdf,,thesis_pdf_all/1826.pdf,True,True,False,escuela de ingenieria quimica
1825,13-May-2013,Recursos y Reservas de Gas Natural en Venezuela y sus Oportunidades de Utilización,"Lárez L., Frederick R.; Pinto M., Melissa F.",3.95 MB,http://saber.ucv.ve/handle/10872/3497,http://saber.ucv.ve/bitstream/10872/3497/1/TEG.pdf,,thesis_pdf_all/1825.pdf,True,True,False,escuela de ingenieria de petroleo
1824,13-May-2013,"Estudio de la Ingeniería Conceptual en Pozos Tipo para la Explotación del Área Carabobo, Asignada a la Empresa Mixta Petroindependencia en la Faja Petrolífera del Orinoco","Castillo T., Meiby Y.",2.99 MB,http://saber.ucv.ve/handle/10872/3494,http://saber.ucv.ve/bitstream/10872/3494/1/TRABAJO%20ESPECIAL%20DE%20GRADO.pdf,,thesis_pdf_all/1824.pdf,True,True,False,escuela de ingenieria de petroleo
1823,13-May-2013,Comparación de las Técnicas de Extracción de Pectina a Partir de la Cáscara de la Parchita Amarilla (Passiflora Edulis F. Flavicarpa).,"Alvarez U., Albany M.; Burgos S., Floribel M.",1.54 MB,http://saber.ucv.ve/handle/10872/3521,http://saber.ucv.ve/bitstream/10872/3521/1/TEG_Alvarez_Burgos.pdf,,thesis_pdf_all/1823.pdf,True,True,False,escuela de ingenieria quimica
